date,window_start,actual_return,baseline_pred,selected_pred,ma_linear_pred,baseline_err,selected_err,ma_linear_err,baseline_correct,selected_correct,ma_signal_correct
2025-08-18,2025-07-01,-0.0359393795176645,0.001441221377720416,0.0013793061934370804,0.0022859809956044903,0.03738060089538492,0.037318685711101585,0.03822536051326899,False,False,False
2025-08-19,2025-07-01,-0.055429681352263,0.00600751682948281,0.0017166172373195264,0.0022648792738248808,0.06143719818174581,0.05714629858958253,0.05769456062608788,False,False,False
2025-08-20,2025-07-01,0.0640821595131264,-0.0011791996798719948,0.001693362609532761,0.0022342932140207504,0.0652613591929984,0.06238879690359364,0.06184786629910565,False,True,True
2025-08-21,2025-07-01,-0.0256755138555492,-0.00324979929589757,0.0008901415619923481,0.002218359576453624,0.02242571455965163,0.02656565541754155,0.027893873432002825,True,False,False
2025-08-22,2025-07-01,0.143999156447339,0.007882411612107214,0.0018241780439501457,0.0022171347482458077,0.13611674483523178,0.14217497840338883,0.14178202169909318,True,True,True
2025-08-23,2025-07-01,-0.0114374484188449,0.0022622164224646393,0.0005677308425722421,0.0022436409373220692,0.01369966484130954,0.012005179261417143,0.01368108935616697,False,False,False
2025-08-24,2025-07-01,0.0007447783980119,0.00900655114950626,0.0019826135812846275,0.0022586660166213496,0.00826177275149436,0.0012378351832727274,0.0015138876186094495,True,True,True
2025-08-25,2025-07-01,-0.0850815193572845,-0.00034966080699823225,0.0015195024355101766,0.0022599332681612384,0.08473185855028627,0.08660102179279468,0.08734145262544574,True,False,False
2025-08-26,2025-07-01,0.0520099702106291,0.009601604473584777,0.0019808244038178467,0.0022557757191792554,0.042408365737044325,0.050029145806811254,0.04975419449144985,True,True,True
2025-08-27,2025-07-01,-0.021092323933093,-0.006175938124066509,0.0008204465809063891,0.00225401017426623,0.014916385809026489,0.021912770513999386,0.02334633410735923,True,False,False
2025-08-28,2025-07-01,0.0008404036496352,0.009918111551497641,0.0016461998042479917,0.002237238203156506,0.009077707901862441,0.0008057961546127917,0.0013968345535213058,True,True,True
2025-08-29,2025-07-01,-0.0326201696512723,-0.0005915456409669173,0.0014191618632662174,0.0022194411035894026,0.03202862401030538,0.034039331514538515,0.0348396107548617,True,False,False
2025-08-30,2025-07-01,0.0032110086092389,-0.0015437847228018248,0.0016295226021552055,0.0021871199426445106,0.004754793332040725,0.0015814860070836943,0.0010238886665943892,False,True,True
2025-08-31,2025-07-01,0.0036271528440883,-0.005048722786416125,0.0013936857389039337,0.002156342510751819,0.008675875630504426,0.0022334671051843663,0.0014708103333364807,False,True,True
